"","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic"
"317","GO:0055021","regulation of cardiac muscle tissue grow...",10,2,0.19,117,"1.00000","0.01420"
"318","GO:0055025","positive regulation of cardiac muscle ti...",10,2,0.19,118,"1.00000","0.01420"
"319","GO:0002040","sprouting angiogenesis",10,2,0.19,119,"0.01420","0.01420"
"320","GO:0060420","regulation of heart growth",10,2,0.19,120,"1.00000","0.01420"
"321","GO:0060191","regulation of lipase activity",10,2,0.19,121,"1.00000","0.01420"
"322","GO:0040017","positive regulation of locomotion",78,5,1.46,122,"1.00000","0.01486"
"323","GO:0040008","regulation of growth",108,6,2.03,123,"1.00000","0.01511"
"324","GO:0016477","cell migration",209,9,3.92,124,"0.42704","0.01537"
"325","GO:0031175","neuron projection development",175,8,3.29,125,"0.24566","0.01591"
"326","GO:0007399","nervous system development",444,15,8.34,126,"0.42060","0.01621"
"327","GO:0014065","phosphatidylinositol 3-kinase signaling",29,3,0.54,127,"1.00000","0.01637"
"328","GO:0048639","positive regulation of developmental gro...",29,3,0.54,128,"0.32240","0.01637"
"329","GO:0002285","lymphocyte activation involved in immune...",29,3,0.54,129,"1.00000","0.01637"
"330","GO:0060326","cell chemotaxis",29,3,0.54,130,"0.01637","0.01637"
"331","GO:0032989","cellular component morphogenesis",176,8,3.3,131,"0.30293","0.01642"
"332","GO:0032990","cell part morphogenesis",110,6,2.07,132,"0.53232","0.01642"
"333","GO:0045664","regulation of neuron differentiation",110,6,2.07,133,"0.20406","0.01642"
"334","GO:0061061","muscle structure development",110,6,2.07,134,"0.51551","0.01642"
"335","GO:0002237","response to molecule of bacterial origin",53,4,1,135,"0.01677","0.01677"
"336","GO:0022603","regulation of anatomical structure morph...",177,8,3.32,136,"0.01694","0.01694"
"337","GO:0019748","secondary metabolic process",11,2,0.21,137,"0.01715","0.01715"
"338","GO:0010830","regulation of myotube differentiation",11,2,0.21,138,"1.00000","0.01715"
"339","GO:0007155","cell adhesion",213,9,4,139,"0.13528","0.01722"
"340","GO:0051960","regulation of nervous system development",144,7,2.7,140,"0.17213","0.01753"
"341","GO:0022610","biological adhesion",214,9,4.02,141,"0.13768","0.01770"
"342","GO:0035265","organ growth",30,3,0.56,142,"1.00000","0.01795"
"343","GO:0030307","positive regulation of cell growth",30,3,0.56,143,"0.01795","0.01795"
"344","GO:0022604","regulation of cell morphogenesis",82,5,1.54,144,"0.01813","0.01813"
"345","GO:0000904","cell morphogenesis involved in different...",113,6,2.12,145,"0.55717","0.01854"
"346","GO:0040007","growth",181,8,3.4,146,"0.84233","0.01914"
"347","GO:0050900","leukocyte migration",56,4,1.05,147,"0.57777","0.02017"
"348","GO:0050891","multicellular organismal water homeostas...",12,2,0.23,148,"1.00000","0.02033"
"349","GO:0015807","L-amino acid transport",12,2,0.23,149,"0.02033","0.02033"
"350","GO:0030104","water homeostasis",12,2,0.23,150,"1.00000","0.02033"
"351","GO:0050771","negative regulation of axonogenesis",12,2,0.23,151,"0.02033","0.02033"
"352","GO:0048589","developmental growth",116,6,2.18,152,"0.29522","0.02083"
"353","GO:0048869","cellular developmental process",768,22,14.42,153,"0.45326","0.02208"
"354","GO:0001655","urogenital system development",58,4,1.09,154,"0.52040","0.02266"
"355","GO:0010720","positive regulation of cell development",87,5,1.63,155,"0.02285","0.02285"
"356","GO:0045665","negative regulation of neuron differenti...",33,3,0.62,156,"1.00000","0.02317"
"357","GO:0033002","muscle cell proliferation",33,3,0.62,157,"0.38248","0.02317"
"358","GO:0030334","regulation of cell migration",119,6,2.23,158,"0.58847","0.02331"
"359","GO:0055024","regulation of cardiac muscle tissue deve...",13,2,0.24,159,"1.00000","0.02374"
"360","GO:0060135","maternal process involved in female preg...",13,2,0.24,160,"0.02374","0.02374"
"361","GO:0010632","regulation of epithelial cell migration",34,3,0.64,161,"0.02508","0.02508"
"362","GO:1901342","regulation of vasculature development",34,3,0.64,162,"0.02508","0.02508"
"363","GO:0051147","regulation of muscle cell differentiatio...",34,3,0.64,163,"0.39386","0.02508"
"364","GO:0007565","female pregnancy",34,3,0.64,164,"0.02508","0.02508"
"365","GO:0006928","movement of cell or subcellular componen...",344,12,6.46,165,"0.33919","0.02513"
"366","GO:0001525","angiogenesis",60,4,1.13,166,"0.02533","0.02533"
"367","GO:0046942","carboxylic acid transport",61,4,1.15,167,"0.02673","0.02673"
"368","GO:0001667","ameboidal-type cell migration",61,4,1.15,168,"0.02673","0.02673"
"369","GO:0051093","negative regulation of developmental pro...",123,6,2.31,169,"0.26702","0.02692"
"370","GO:0048015","phosphatidylinositol-mediated signaling",35,3,0.66,170,"1.00000","0.02707"
"371","GO:0048017","inositol lipid-mediated signaling",35,3,0.66,171,"1.00000","0.02707"
"372","GO:0016049","cell growth",91,5,1.71,172,"1.00000","0.02715"
"373","GO:0045844","positive regulation of striated muscle t...",14,2,0.26,173,"1.00000","0.02736"
"374","GO:0048332","mesoderm morphogenesis",14,2,0.26,174,"0.02736","0.02736"
"375","GO:0048636","positive regulation of muscle organ deve...",14,2,0.26,175,"1.00000","0.02736"
"376","GO:0001707","mesoderm formation",14,2,0.26,176,"0.02736","0.02736"
"377","GO:0046620","regulation of organ growth",14,2,0.26,177,"1.00000","0.02736"
"378","GO:0001676","long-chain fatty acid metabolic process",14,2,0.26,178,"0.02736","0.02736"
"379","GO:0015849","organic acid transport",62,4,1.16,179,"0.02818","0.02818"
"380","GO:0015711","organic anion transport",92,5,1.73,180,"0.02830","0.02830"
"381","GO:0048667","cell morphogenesis involved in neuron di...",92,5,1.73,181,"1.00000","0.02830"
"382","GO:0051241","negative regulation of multicellular org...",159,7,2.99,182,"0.22841","0.02847"
"383","GO:0034097","response to cytokine",195,8,3.66,183,"0.02849","0.02849"
"384","GO:0048468","cell development",351,12,6.59,184,"0.21100","0.02888"
"385","GO:0044706","multi-multicellular organism process",36,3,0.68,185,"0.02914","0.02914"
"386","GO:2000021","regulation of ion homeostasis",36,3,0.68,186,"0.02914","0.02914"
"387","GO:0006643","membrane lipid metabolic process",63,4,1.18,187,"0.02967","0.02967"
"388","GO:0044703","multi-organism reproductive process",197,8,3.7,188,"0.03005","0.03005"
"389","GO:0007223","Wnt signaling pathway, calcium modulatin...",15,2,0.28,189,"0.03119","0.03119"
"390","GO:1901863","positive regulation of muscle tissue dev...",15,2,0.28,190,"1.00000","0.03119"
"391","GO:0048731","system development",887,24,16.65,191,"0.88096","0.03129"
"392","GO:0051674","localization of cell",237,9,4.45,192,"0.55336","0.03190"
"393","GO:0048870","cell motility",237,9,4.45,193,"0.55336","0.03190"
"394","GO:0051235","maintenance of location",65,4,1.22,194,"0.03279","0.03279"
"395","GO:0002250","adaptive immune response",66,4,1.24,195,"0.67368","0.03443"
"396","GO:0002687","positive regulation of leukocyte migrati...",16,2,0.3,196,"0.03522","0.03522"
"397","GO:0014902","myotube differentiation",16,2,0.3,197,"1.00000","0.03522"
"398","GO:0050921","positive regulation of chemotaxis",16,2,0.3,198,"0.03522","0.03522"
"399","GO:2000145","regulation of cell motility",131,6,2.46,199,"0.66946","0.03522"
"400","GO:0006955","immune response",404,13,7.58,200,"0.38706","0.03578"
"401","GO:0031224","intrinsic component of membrane",1008,41,19.92,1,"0.0113","3.7e-07"
"402","GO:0016021","integral component of membrane",996,39,19.69,2,"6e-05","2.6e-06"
"403","GO:0071944","cell periphery",879,34,17.37,3,"0.0591","2.4e-05"
"404","GO:0044425","membrane part",1309,44,25.87,4,"0.4385","2.6e-05"
"405","GO:0016020","membrane",2042,58,40.36,5,"0.3472","6.9e-05"
"406","GO:0005886","plasma membrane",853,32,16.86,6,"0.0020","9.0e-05"
"407","GO:0005887","integral component of plasma membrane",208,10,4.11,7,"0.0073","0.0073"
"408","GO:0031226","intrinsic component of plasma membrane",215,10,4.25,8,"1.0000","0.0092"
"409","GO:0031225","anchored component of membrane",10,2,0.2,9,"0.0157","0.0157"
"410","GO:0043235","receptor complex",54,4,1.07,10,"0.0212","0.0212"
"411","GO:0043025","neuronal cell body",84,5,1.66,11,"0.0244","0.0244"
"412","GO:0005901","caveola",15,2,0.3,12,"0.0343","0.0343"
"413","GO:0044459","plasma membrane part",421,14,8.32,13,"0.5532","0.0347"
"414","GO:0044448","cell cortex part",38,3,0.75,14,"0.0382","0.0382"
"415","GO:0044853","plasma membrane raft",17,2,0.34,15,"0.0433","0.0433"
"416","GO:0043204","perikaryon",17,2,0.34,16,"0.0433","0.0433"
"417","GO:0044297","cell body",105,5,2.08,17,"0.0555","0.0555"
"418","GO:0099568","cytoplasmic region",75,4,1.48,18,"0.0599","0.0599"
"419","GO:0098590","plasma membrane region",183,7,3.62,19,"0.0683","0.0683"
"420","GO:0005576","extracellular region",952,25,18.82,20,"0.0697","0.0697"
"421","GO:0030139","endocytic vesicle",50,3,0.99,21,"0.0752","0.0752"
"422","GO:0031965","nuclear membrane",82,4,1.62,22,"0.0779","0.0779"
"423","GO:0009897","external side of plasma membrane",24,2,0.47,23,"0.0805","0.0805"
"424","GO:0030496","midbody",54,3,1.07,24,"0.0901","0.0901"
"425","GO:0008305","integrin complex",5,1,0.1,25,"0.0950","0.0950"
"426","GO:0045495","pole plasm",5,1,0.1,26,"0.0950","0.0950"
"427","GO:0031332","RNAi effector complex",5,1,0.1,27,"0.0950","0.0950"
"428","GO:0060293","germ plasm",5,1,0.1,28,"0.0950","0.0950"
"429","GO:0030897","HOPS complex",5,1,0.1,29,"0.0950","0.0950"
"430","GO:0035068","micro-ribonucleoprotein complex",5,1,0.1,30,"0.0950","0.0950"
"431","GO:0098636","protein complex involved in cell adhesio...",5,1,0.1,31,"0.0950","0.0950"
"432","GO:0043186","P granule",5,1,0.1,32,"0.0950","0.0950"
"433","GO:0016442","RISC complex",5,1,0.1,33,"0.0950","0.0950"
"434","GO:0033267","axon part",29,2,0.57,34,"0.1113","0.1113"
"435","GO:0000808","origin recognition complex",6,1,0.12,35,"0.1129","0.1129"
"436","GO:0031904","endosome lumen",6,1,0.12,36,"0.1129","0.1129"
"437","GO:0005664","nuclear origin of replication recognitio...",6,1,0.12,37,"0.1129","0.1129"
"438","GO:0030315","T-tubule",6,1,0.12,38,"0.1129","0.1129"
"439","GO:0032839","dendrite cytoplasm",6,1,0.12,39,"0.1129","0.1129"
"440","GO:0005615","extracellular space",820,21,16.21,40,"0.1171","0.1171"
"441","GO:0036477","somatodendritic compartment",133,5,2.63,41,"0.1215","0.1215"
"442","GO:0005938","cell cortex",62,3,1.23,42,"0.1231","0.1231"
"443","GO:0005874","microtubule",98,4,1.94,43,"0.1276","0.1276"
"444","GO:0030054","cell junction",255,8,5.04,44,"0.1289","0.1289"
"445","GO:0051233","spindle midzone",7,1,0.14,45,"0.1305","0.1305"
"446","GO:0005771","multivesicular body",7,1,0.14,46,"0.1305","0.1305"
"447","GO:0097458","neuron part",299,9,5.91,47,"0.1337","0.1337"
"448","GO:0005788","endoplasmic reticulum lumen",65,3,1.28,48,"0.1364","0.1364"
"449","GO:0033017","sarcoplasmic reticulum membrane",8,1,0.16,49,"0.1477","0.1477"
"450","GO:0045177","apical part of cell",69,3,1.36,50,"0.1550","0.1550"
"451","GO:0044421","extracellular region part",855,21,16.9,51,"0.1607","0.1607"
"452","GO:0099738","cell cortex region",9,1,0.18,52,"0.1646","0.1646"
"453","GO:0044304","main axon",9,1,0.18,53,"0.1646","0.1646"
"454","GO:1905348","endonuclease complex",9,1,0.18,54,"0.1646","0.1646"
"455","GO:1902555","endoribonuclease complex",9,1,0.18,55,"0.1646","0.1646"
"456","GO:0030426","growth cone",37,2,0.73,56,"0.1653","0.1653"
"457","GO:0030424","axon",74,3,1.46,57,"0.1792","0.1792"
"458","GO:0030427","site of polarized growth",39,2,0.77,58,"0.1795","0.1795"
"459","GO:0005911","cell-cell junction",75,3,1.48,59,"0.1842","0.1842"
"460","GO:0016235","aggresome",11,1,0.22,60,"0.1974","0.1974"
"461","GO:0097546","ciliary base",11,1,0.22,61,"0.1974","0.1974"
"462","GO:0014704","intercalated disc",11,1,0.22,62,"0.1974","0.1974"
"463","GO:0055037","recycling endosome",42,2,0.83,63,"0.2011","0.2011"
"464","GO:0097060","synaptic membrane",43,2,0.85,64,"0.2084","0.2084"
"465","GO:0005783","endoplasmic reticulum",470,12,9.29,65,"0.2133","0.2133"
"466","GO:0099513","polymeric cytoskeletal fiber",121,4,2.39,66,"0.2163","0.2163"
"467","GO:0005635","nuclear envelope",122,4,2.41,67,"0.2205","0.2205"
"468","GO:0016323","basolateral plasma membrane",45,2,0.89,68,"0.2230","0.2230"
"469","GO:0001725","stress fiber",13,1,0.26,69,"0.2289","0.2289"
"470","GO:0097517","contractile actin filament bundle",13,1,0.26,70,"0.2289","0.2289"
"471","GO:0032432","actin filament bundle",13,1,0.26,71,"0.2289","0.2289"
"472","GO:0016328","lateral plasma membrane",13,1,0.26,72,"0.2289","0.2289"
"473","GO:0045334","clathrin-coated endocytic vesicle",13,1,0.26,73,"0.2289","0.2289"
"474","GO:0048471","perinuclear region of cytoplasm",166,5,3.28,74,"0.2299","0.2299"
"475","GO:0005925","focal adhesion",126,4,2.49,75,"0.2375","0.2375"
"476","GO:0005924","cell-substrate adherens junction",127,4,2.51,76,"0.2418","0.2418"
"477","GO:0031594","neuromuscular junction",14,1,0.28,77,"0.2441","0.2441"
"478","GO:0016529","sarcoplasmic reticulum",14,1,0.28,78,"0.2441","0.2441"
"479","GO:0034704","calcium channel complex",14,1,0.28,79,"0.2441","0.2441"
"480","GO:0044432","endoplasmic reticulum part",349,9,6.9,80,"0.2499","0.2499"
"481","GO:0030055","cell-substrate junction",129,4,2.55,81,"0.2505","0.2505"
"482","GO:0030672","synaptic vesicle membrane",15,1,0.3,82,"0.2591","0.2591"
"483","GO:0016528","sarcoplasm",15,1,0.3,83,"0.2591","0.2591"
"484","GO:0005905","clathrin-coated pit",15,1,0.3,84,"0.2591","0.2591"
"485","GO:0099501","exocytic vesicle membrane",15,1,0.3,85,"0.2591","0.2591"
"486","GO:0016459","myosin complex",15,1,0.3,86,"0.2591","0.2591"
"487","GO:0044291","cell-cell contact zone",15,1,0.3,87,"0.2591","0.2591"
"488","GO:0032838","cell projection cytoplasm",15,1,0.3,88,"0.2591","0.2591"
"489","GO:0090575","RNA polymerase II transcription factor c...",50,2,0.99,89,"0.2598","0.2598"
"490","GO:0005876","spindle microtubule",16,1,0.32,90,"0.2738","0.2738"
"491","GO:0005856","cytoskeleton",503,12,9.94,91,"0.2873","0.2873"
"492","GO:0042383","sarcolemma",17,1,0.34,92,"0.2882","0.2882"
"493","GO:0000922","spindle pole",54,2,1.07,93,"0.2893","0.2893"
"494","GO:0098857","membrane microdomain",55,2,1.09,94,"0.2967","0.2967"
"495","GO:0016324","apical plasma membrane",55,2,1.09,95,"0.2967","0.2967"
"496","GO:0045121","membrane raft",55,2,1.09,96,"0.2967","0.2967"
"497","GO:0043005","neuron projection",230,6,4.55,97,"0.3018","0.3018"
"498","GO:0042641","actomyosin",18,1,0.36,98,"0.3024","0.3024"
"499","GO:0030175","filopodium",18,1,0.36,99,"0.3024","0.3024"
"500","GO:0005768","endosome",231,6,4.57,100,"0.3053","0.3053"
"501","GO:0012505","endomembrane system",1091,24,21.56,101,"0.3074","0.3074"
"502","GO:0005912","adherens junction",142,4,2.81,102,"0.3082","0.3082"
"503","GO:0070160","occluding junction",19,1,0.38,103,"0.3162","0.3162"
"504","GO:0005923","bicellular tight junction",19,1,0.38,104,"0.3162","0.3162"
"505","GO:0045335","phagocytic vesicle",19,1,0.38,105,"0.3162","0.3162"
"506","GO:0015629","actin cytoskeleton",100,3,1.98,106,"0.3167","0.3167"
"507","GO:0044798","nuclear transcription factor complex",58,2,1.15,107,"0.3187","0.3187"
"508","GO:0070161","anchoring junction",145,4,2.87,108,"0.3218","0.3218"
"509","GO:0030659","cytoplasmic vesicle membrane",145,4,2.87,109,"0.3218","0.3218"
"510","GO:0016234","inclusion body",20,1,0.4,110,"0.3298","0.3298"
"511","GO:0030863","cortical cytoskeleton",20,1,0.4,111,"0.3298","0.3298"
"512","GO:0012506","vesicle membrane",151,4,2.98,112,"0.3491","0.3491"
"513","GO:0005789","endoplasmic reticulum membrane",292,7,5.77,113,"0.3551","0.3551"
"514","GO:0031091","platelet alpha granule",22,1,0.43,114,"0.3561","0.3561"
"515","GO:0098827","endoplasmic reticulum subcompartment",293,7,5.79,115,"0.3584","0.3584"
"516","GO:0042175","nuclear outer membrane-endoplasmic retic...",294,7,5.81,116,"0.3617","0.3617"
"517","GO:0043296","apical junction complex",23,1,0.45,117,"0.3689","0.3689"
"518","GO:0005819","spindle",110,3,2.17,118,"0.3713","0.3713"
"519","GO:0031967","organelle envelope",393,9,7.77,119,"0.3728","0.3728"
"520","GO:0031975","envelope",393,9,7.77,120,"0.3728","0.3728"
"521","GO:0019005","SCF ubiquitin ligase complex",24,1,0.47,121,"0.3815","0.3815"
"522","GO:0098793","presynapse",67,2,1.32,122,"0.3837","0.3837"
"523","GO:0045202","synapse",160,4,3.16,123,"0.3900","0.3900"
"524","GO:0099512","supramolecular fiber",162,4,3.2,124,"0.3991","0.3991"
"525","GO:0099080","supramolecular complex",162,4,3.2,125,"0.3991","0.3991"
"526","GO:0099081","supramolecular polymer",162,4,3.2,126,"0.3991","0.3991"
"527","GO:0098589","membrane region",70,2,1.38,127,"0.4049","0.4049"
"528","GO:0036464","cytoplasmic ribonucleoprotein granule",71,2,1.4,128,"0.4118","0.4118"
"529","GO:0031966","mitochondrial membrane",261,6,5.16,129,"0.4129","0.4129"
"530","GO:0034703","cation channel complex",27,1,0.53,130,"0.4176","0.4176"
"531","GO:0009986","cell surface",119,3,2.35,131,"0.4199","0.4199"
"532","GO:0098802","plasma membrane receptor complex",28,1,0.55,132,"0.4292","0.4292"
"533","GO:0005770","late endosome",74,2,1.46,133,"0.4325","0.4325"
"534","GO:0015630","microtubule cytoskeleton",317,7,6.27,134,"0.4382","0.4382"
"535","GO:0035770","ribonucleoprotein granule",75,2,1.48,135,"0.4393","0.4393"
"536","GO:0048770","pigment granule",29,1,0.57,136,"0.4406","0.4406"
"537","GO:0042470","melanosome",29,1,0.57,137,"0.4406","0.4406"
"538","GO:0031410","cytoplasmic vesicle",515,11,10.18,138,"0.4407","0.4407"
"539","GO:0097708","intracellular vesicle",516,11,10.2,139,"0.4434","0.4434"
"540","GO:0001650","fibrillar center",30,1,0.59,140,"0.4517","0.4517"
"541","GO:0098552","side of membrane",77,2,1.52,141,"0.4527","0.4527"
"542","GO:0097730","non-motile cilium",31,1,0.61,142,"0.4626","0.4626"
"543","GO:0008021","synaptic vesicle",31,1,0.61,143,"0.4626","0.4626"
"544","GO:0045211","postsynaptic membrane",31,1,0.61,144,"0.4626","0.4626"
"545","GO:0005740","mitochondrial envelope",278,6,5.49,145,"0.4738","0.4738"
"546","GO:0005930","axoneme",33,1,0.65,146,"0.4838","0.4838"
"547","GO:0099023","tethering complex",33,1,0.65,147,"0.4838","0.4838"
"548","GO:1902554","serine/threonine protein kinase complex",33,1,0.65,148,"0.4838","0.4838"
"549","GO:0044456","synapse part",133,3,2.63,149,"0.4928","0.4928"
"550","GO:0097014","ciliary plasm",34,1,0.67,150,"0.4941","0.4941"
"551","GO:0070382","exocytic vesicle",34,1,0.67,151,"0.4941","0.4941"
"552","GO:0031982","vesicle",1040,21,20.56,152,"0.4972","0.4972"
"553","GO:0005667","transcription factor complex",84,2,1.66,153,"0.4984","0.4984"
"554","GO:0000932","P-body",35,1,0.69,154,"0.5042","0.5042"
"555","GO:0042995","cell projection",441,9,8.72,155,"0.5126","0.5126"
"556","GO:1902911","protein kinase complex",36,1,0.71,156,"0.5141","0.5141"
"557","GO:0044430","cytoskeletal part",391,8,7.73,157,"0.5145","0.5145"
"558","GO:0098858","actin-based cell projection",38,1,0.75,158,"0.5332","0.5332"
"559","GO:0032279","asymmetric synapse",38,1,0.75,159,"0.5332","0.5332"
"560","GO:0014069","postsynaptic density",38,1,0.75,160,"0.5332","0.5332"
"561","GO:0098984","neuron to neuron synapse",38,1,0.75,161,"0.5332","0.5332"
"562","GO:0099572","postsynaptic specialization",38,1,0.75,162,"0.5332","0.5332"
"563","GO:0030133","transport vesicle",90,2,1.78,163,"0.5356","0.5356"
"564","GO:0120038","plasma membrane bounded cell projection ...",245,5,4.84,164,"0.5374","0.5374"
"565","GO:0044463","cell projection part",245,5,4.84,165,"0.5374","0.5374"
"566","GO:0005769","early endosome",91,2,1.8,166,"0.5417","0.5417"
"567","GO:0034702","ion channel complex",39,1,0.77,167,"0.5425","0.5425"
"568","GO:0030136","clathrin-coated vesicle",39,1,0.77,168,"0.5425","0.5425"
"569","GO:0031984","organelle subcompartment",454,9,8.97,169,"0.5493","0.5493"
"570","GO:0030425","dendrite",94,2,1.86,170,"0.5594","0.5594"
"571","GO:0044452","nucleolar part",41,1,0.81,171,"0.5606","0.5606"
"572","GO:0032993","protein-DNA complex",42,1,0.83,172,"0.5694","0.5694"
"573","GO:0030658","transport vesicle membrane",42,1,0.83,173,"0.5694","0.5694"
"574","GO:0005743","mitochondrial inner membrane",202,4,3.99,174,"0.5717","0.5717"
"575","GO:0031090","organelle membrane",829,16,16.38,175,"0.5870","0.5870"
"576","GO:0005814","centriole",46,1,0.91,176,"0.6028","0.6028"
"577","GO:0120025","plasma membrane bounded cell projection",423,8,8.36,177,"0.6074","0.6074"
"578","GO:1902495","transmembrane transporter complex",47,1,0.93,178,"0.6107","0.6107"
"579","GO:1990351","transporter complex",49,1,0.97,179,"0.6261","0.6261"
"580","GO:0019866","organelle inner membrane",217,4,4.29,180,"0.6292","0.6292"
"581","GO:0070062","extracellular exosome",698,13,13.8,181,"0.6395","0.6395"
"582","GO:0043209","myelin sheath",51,1,1.01,182,"0.6409","0.6409"
"583","GO:0098797","plasma membrane protein complex",52,1,1.03,183,"0.6481","0.6481"
"584","GO:1903561","extracellular vesicle",702,13,13.87,184,"0.6482","0.6482"
"585","GO:0043230","extracellular organelle",702,13,13.87,185,"0.6482","0.6482"
"586","GO:0019867","outer membrane",54,1,1.07,186,"0.6620","0.6620"
"587","GO:0000781","chromosome, telomeric region",60,1,1.19,187,"0.7007","0.7007"
"588","GO:0030667","secretory granule membrane",60,1,1.19,188,"0.7007","0.7007"
"589","GO:0044441","ciliary part",123,2,2.43,189,"0.7058","0.7058"
"590","GO:0019898","extrinsic component of membrane",63,1,1.25,190,"0.7183","0.7183"
"591","GO:0044450","microtubule organizing center part",63,1,1.25,191,"0.7183","0.7183"
"592","GO:0031301","integral component of organelle membrane",64,1,1.26,192,"0.7240","0.7240"
"593","GO:0005764","lysosome",189,3,3.74,193,"0.7299","0.7299"
"594","GO:0000323","lytic vacuole",189,3,3.74,194,"0.7299","0.7299"
"595","GO:0031300","intrinsic component of organelle membran...",66,1,1.3,195,"0.7349","0.7349"
"596","GO:0005802","trans-Golgi network",68,1,1.34,196,"0.7455","0.7455"
"597","GO:0099503","secretory vesicle",195,3,3.85,197,"0.7494","0.7494"
"598","GO:0098687","chromosomal region",135,2,2.67,198,"0.7535","0.7535"
"599","GO:0031253","cell projection membrane",71,1,1.4,199,"0.7605","0.7605"
"600","GO:0030135","coated vesicle",72,1,1.42,200,"0.7653","0.7653"
