"","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic"
"327","GO:0060078","regulation of postsynaptic membrane pote...",31,3,0.75,127,"0.03701","0.03701"
"328","GO:0044272","sulfur compound biosynthetic process",31,3,0.75,128,"0.03701","0.03701"
"329","GO:0051235","maintenance of location",53,4,1.28,129,"0.03705","0.03705"
"330","GO:0001942","hair follicle development",13,2,0.31,130,"0.03749","0.03749"
"331","GO:0061371","determination of heart left/right asymme...",13,2,0.31,131,"0.03749","0.03749"
"332","GO:0035282","segmentation",13,2,0.31,132,"0.03749","0.03749"
"333","GO:0048168","regulation of neuronal synaptic plastici...",13,2,0.31,133,"0.03749","0.03749"
"334","GO:0022404","molting cycle process",13,2,0.31,134,"0.03749","0.03749"
"335","GO:0022405","hair cycle process",13,2,0.31,135,"0.03749","0.03749"
"336","GO:0016571","histone methylation",13,2,0.31,136,"0.03749","0.03749"
"337","GO:0034968","histone lysine methylation",13,2,0.31,137,"0.03749","0.03749"
"338","GO:0003279","cardiac septum development",13,2,0.31,138,"0.03749","0.03749"
"339","GO:0030166","proteoglycan biosynthetic process",13,2,0.31,139,"0.03749","0.03749"
"340","GO:0061053","somite development",13,2,0.31,140,"0.03749","0.03749"
"341","GO:2000026","regulation of multicellular organismal d...",287,12,6.91,141,"0.41508","0.03790"
"342","GO:0051049","regulation of transport",288,12,6.93,142,"0.39399","0.03880"
"343","GO:0051656","establishment of organelle localization",79,5,1.9,143,"0.77948","0.03964"
"344","GO:0051046","regulation of secretion",106,6,2.55,144,"0.35764","0.04009"
"345","GO:0030216","keratinocyte differentiation",32,3,0.77,145,"0.04015","0.04015"
"346","GO:0060627","regulation of vesicle-mediated transport",80,5,1.92,146,"0.78461","0.04152"
"347","GO:0050789","regulation of biological process",1742,49,41.91,147,"0.27788","0.04168"
"348","GO:0031344","regulation of cell projection organizati...",107,6,2.57,148,"0.04169","0.04169"
"349","GO:0030001","metal ion transport",136,7,3.27,149,"0.70690","0.04265"
"350","GO:0098773","skin epidermis development",14,2,0.34,150,"0.04308","0.04308"
"351","GO:0120036","plasma membrane bounded cell projection ...",260,11,6.26,151,"0.04322","0.04322"
"352","GO:0009952","anterior/posterior pattern specification",33,3,0.79,152,"0.04343","0.04343"
"353","GO:0010975","regulation of neuron projection developm...",81,5,1.95,153,"0.04345","0.04345"
"354","GO:0048523","negative regulation of cellular process",684,23,16.46,154,"0.09017","0.04434"
"355","GO:0051640","organelle localization",109,6,2.62,155,"0.64353","0.04501"
"356","GO:0001101","response to acid chemical",57,4,1.37,156,"0.63659","0.04655"
"357","GO:0044706","multi-multicellular organism process",34,3,0.82,157,"0.04683","0.04683"
"358","GO:0006836","neurotransmitter transport",34,3,0.82,158,"1.00000","0.04683"
"359","GO:0002009","morphogenesis of an epithelium",83,5,2,159,"0.49948","0.04747"
"360","GO:0007492","endoderm development",15,2,0.36,160,"0.04895","0.04895"
"361","GO:0035051","cardiocyte differentiation",15,2,0.36,161,"0.04895","0.04895"
"362","GO:0003231","cardiac ventricle development",15,2,0.36,162,"0.04895","0.04895"
"363","GO:0031058","positive regulation of histone modificat...",15,2,0.36,163,"0.04895","0.04895"
"364","GO:0042633","hair cycle",15,2,0.36,164,"0.04895","0.04895"
"365","GO:0042303","molting cycle",15,2,0.36,165,"0.04895","0.04895"
"366","GO:0010646","regulation of cell communication",543,19,13.07,166,"0.31990","0.04906"
"367","GO:0007167","enzyme linked receptor protein signaling...",171,8,4.11,167,"0.05010","0.05010"
"368","GO:0001505","regulation of neurotransmitter levels",35,3,0.84,168,"1.00000","0.05037"
"369","GO:0045861","negative regulation of proteolysis",59,4,1.42,169,"0.05177","0.05177"
"370","GO:0048812","neuron projection morphogenesis",113,6,2.72,170,"0.05214","0.05214"
"371","GO:1901700","response to oxygen-containing compound",236,10,5.68,171,"0.24880","0.05281"
"372","GO:0061564","axon development",86,5,2.07,172,"0.05391","0.05391"
"373","GO:0120039","plasma membrane bounded cell projection ...",114,6,2.74,173,"0.05402","0.05402"
"374","GO:0098609","cell-cell adhesion",114,6,2.74,174,"0.05402","0.05402"
"375","GO:0048858","cell projection morphogenesis",114,6,2.74,175,"0.05402","0.05402"
"376","GO:0051402","neuron apoptotic process",36,3,0.87,176,"0.05403","0.05403"
"377","GO:0009895","negative regulation of catabolic process",36,3,0.87,177,"0.05403","0.05403"
"378","GO:0023051","regulation of signaling",549,19,13.21,178,"0.33632","0.05407"
"379","GO:0030030","cell projection organization",270,11,6.5,179,"0.05444","0.05444"
"380","GO:0050794","regulation of cellular process",1631,46,39.24,180,"0.32519","0.05447"
"381","GO:0009887","animal organ morphogenesis",174,8,4.19,181,"0.52320","0.05455"
"382","GO:1905269","positive regulation of chromatin organiz...",16,2,0.38,182,"0.05509","0.05509"
"383","GO:1905954","positive regulation of lipid localizatio...",16,2,0.38,183,"0.05509","0.05509"
"384","GO:0016079","synaptic vesicle exocytosis",16,2,0.38,184,"0.05509","0.05509"
"385","GO:0043467","regulation of generation of precursor me...",16,2,0.38,185,"0.05509","0.05509"
"386","GO:0070268","cornification",16,2,0.38,186,"0.05509","0.05509"
"387","GO:0002028","regulation of sodium ion transport",16,2,0.38,187,"0.05509","0.05509"
"388","GO:0007033","vacuole organization",16,2,0.38,188,"0.05509","0.05509"
"389","GO:0042542","response to hydrogen peroxide",16,2,0.38,189,"0.05509","0.05509"
"390","GO:0060560","developmental growth involved in morphog...",37,3,0.89,190,"0.05782","0.05782"
"391","GO:0033044","regulation of chromosome organization",37,3,0.89,191,"0.05782","0.05782"
"392","GO:0045598","regulation of fat cell differentiation",17,2,0.41,192,"0.06148","0.06148"
"393","GO:0006090","pyruvate metabolic process",17,2,0.41,193,"0.06148","0.06148"
"394","GO:0060071","Wnt signaling pathway, planar cell polar...",17,2,0.41,194,"0.06148","0.06148"
"395","GO:0017158","regulation of calcium ion-dependent exoc...",17,2,0.41,195,"0.06148","0.06148"
"396","GO:0019226","transmission of nerve impulse",17,2,0.41,196,"0.06148","0.06148"
"397","GO:0032507","maintenance of protein location in cell",17,2,0.41,197,"0.06148","0.06148"
"398","GO:0090175","regulation of establishment of planar po...",17,2,0.41,198,"0.06148","0.06148"
"399","GO:0090288","negative regulation of cellular response...",17,2,0.41,199,"0.06148","0.06148"
"400","GO:0031056","regulation of histone modification",17,2,0.41,200,"0.06148","0.06148"
"401","GO:0005886","plasma membrane",815,32,19.8,1,"0.0033","0.0013"
"402","GO:0071944","cell periphery",834,32,20.26,2,"1.0000","0.0020"
"403","GO:0033267","axon part",38,5,0.92,3,"0.0385","0.0020"
"404","GO:0005911","cell-cell junction",78,7,1.9,4,"0.0277","0.0025"
"405","GO:0044304","main axon",13,3,0.32,5,"0.1545","0.0033"
"406","GO:0030057","desmosome",5,2,0.12,6,"0.0056","0.0056"
"407","GO:0001518","voltage-gated sodium channel complex",5,2,0.12,7,"0.0056","0.0056"
"408","GO:0097458","neuron part",258,13,6.27,8,"0.0322","0.0080"
"409","GO:0033268","node of Ranvier",6,2,0.15,9,"0.0082","0.0082"
"410","GO:0001533","cornified envelope",7,2,0.17,10,"0.0113","0.0113"
"411","GO:0120038","plasma membrane bounded cell projection ...",213,11,5.18,11,"0.0525","0.0124"
"412","GO:0043005","neuron projection",213,11,5.18,12,"0.0525","0.0124"
"413","GO:0044463","cell projection part",213,11,5.18,13,"0.0525","0.0124"
"414","GO:0034706","sodium channel complex",8,2,0.19,14,"1.0000","0.0148"
"415","GO:0030054","cell junction",220,11,5.35,15,"0.0639","0.0156"
"416","GO:0030424","axon",85,6,2.07,16,"0.1151","0.0160"
"417","GO:0016234","inclusion body",9,2,0.22,17,"0.0188","0.0188"
"418","GO:0014704","intercalated disc",9,2,0.22,18,"0.0188","0.0188"
"419","GO:0042641","actomyosin",11,2,0.27,19,"0.0278","0.0278"
"420","GO:0016328","lateral plasma membrane",11,2,0.27,20,"0.0278","0.0278"
"421","GO:0045335","phagocytic vesicle",11,2,0.27,21,"0.0278","0.0278"
"422","GO:0005811","lipid droplet",12,2,0.29,22,"0.0328","0.0328"
"423","GO:0044291","cell-cell contact zone",12,2,0.29,23,"0.0328","0.0328"
"424","GO:0031301","integral component of organelle membrane",34,3,0.83,24,"0.0481","0.0481"
"425","GO:0042995","cell projection",364,14,8.84,25,"0.1319","0.0514"
"426","GO:0008021","synaptic vesicle",35,3,0.85,26,"0.0517","0.0517"
"427","GO:0070382","exocytic vesicle",36,3,0.87,27,"0.0554","0.0554"
"428","GO:0043195","terminal bouton",16,2,0.39,28,"0.0561","0.0561"
"429","GO:0031226","intrinsic component of plasma membrane",273,11,6.63,29,"0.1779","0.0624"
"430","GO:0032592","integral component of mitochondrial memb...",17,2,0.41,30,"0.0626","0.0626"
"431","GO:0098573","intrinsic component of mitochondrial mem...",17,2,0.41,31,"0.0626","0.0626"
"432","GO:0031300","intrinsic component of organelle membran...",38,3,0.92,32,"0.0633","0.0633"
"433","GO:0070161","anchoring junction",91,5,2.21,33,"0.3327","0.0682"
"434","GO:0098793","presynapse",67,4,1.63,34,"0.0781","0.0781"
"435","GO:0036477","somatodendritic compartment",126,6,3.06,35,"0.0832","0.0832"
"436","GO:0005887","integral component of plasma membrane",258,10,6.27,36,"0.2455","0.0912"
"437","GO:0044459","plasma membrane part",432,15,10.5,37,"0.2004","0.0917"
"438","GO:0044456","synapse part",132,6,3.21,38,"0.0989","0.0989"
"439","GO:0043679","axon terminus",23,2,0.56,39,"0.1062","0.1062"
"440","GO:0005938","cell cortex",48,3,1.17,40,"0.1096","0.1096"
"441","GO:0044309","neuron spine",24,2,0.58,41,"0.1141","0.1141"
"442","GO:0043197","dendritic spine",24,2,0.58,42,"0.1141","0.1141"
"443","GO:0097431","mitotic spindle pole",5,1,0.12,43,"0.1158","0.1158"
"444","GO:0098799","outer mitochondrial membrane protein com...",5,1,0.12,44,"0.1158","0.1158"
"445","GO:0120025","plasma membrane bounded cell projection",351,12,8.53,45,"0.2953","0.1372"
"446","GO:0008305","integrin complex",6,1,0.15,46,"0.1373","0.1373"
"447","GO:0030173","integral component of Golgi membrane",6,1,0.15,47,"0.1373","0.1373"
"448","GO:0098636","protein complex involved in cell adhesio...",6,1,0.15,48,"0.1373","0.1373"
"449","GO:0044306","neuron projection terminus",28,2,0.68,49,"0.1470","0.1470"
"450","GO:0005856","cytoskeleton",322,11,7.82,50,"0.1520","0.1520"
"451","GO:0016324","apical plasma membrane",56,3,1.36,51,"0.1537","0.1537"
"452","GO:0031228","intrinsic component of Golgi membrane",7,1,0.17,52,"0.1583","0.1583"
"453","GO:0048786","presynaptic active zone",7,1,0.17,53,"0.1583","0.1583"
"454","GO:0030315","T-tubule",7,1,0.17,54,"0.1583","0.1583"
"455","GO:0044297","cell body",87,4,2.11,55,"0.1593","0.1593"
"456","GO:0030426","growth cone",30,2,0.73,56,"0.1642","0.1642"
"457","GO:0045202","synapse",155,6,3.77,57,"0.1721","0.1721"
"458","GO:0030427","site of polarized growth",31,2,0.75,58,"0.1729","0.1729"
"459","GO:0099568","cytoplasmic region",60,3,1.46,59,"0.1775","0.1775"
"460","GO:0044429","mitochondrial part",191,7,4.64,60,"0.1788","0.1788"
"461","GO:0008023","transcription elongation factor complex",8,1,0.19,61,"0.1788","0.1788"
"462","GO:0031304","intrinsic component of mitochondrial inn...",8,1,0.19,62,"0.1788","0.1788"
"463","GO:0031305","integral component of mitochondrial inne...",8,1,0.19,63,"0.1788","0.1788"
"464","GO:0031306","intrinsic component of mitochondrial out...",8,1,0.19,64,"0.1788","0.1788"
"465","GO:0031307","integral component of mitochondrial oute...",8,1,0.19,65,"0.1788","0.1788"
"466","GO:0030990","intraciliary transport particle",8,1,0.19,66,"0.1788","0.1788"
"467","GO:0030425","dendrite",92,4,2.24,67,"0.1832","0.1832"
"468","GO:0005743","mitochondrial inner membrane",94,4,2.28,68,"0.1931","0.1931"
"469","GO:0001725","stress fiber",9,1,0.22,69,"0.1988","0.1988"
"470","GO:0005776","autophagosome",9,1,0.22,70,"0.1988","0.1988"
"471","GO:0097517","contractile actin filament bundle",9,1,0.22,71,"0.1988","0.1988"
"472","GO:0032432","actin filament bundle",9,1,0.22,72,"0.1988","0.1988"
"473","GO:0005921","gap junction",9,1,0.22,73,"0.1988","0.1988"
"474","GO:0019005","SCF ubiquitin ligase complex",9,1,0.22,74,"0.1988","0.1988"
"475","GO:0097542","ciliary tip",10,1,0.24,75,"0.2184","0.2184"
"476","GO:0005643","nuclear pore",10,1,0.24,76,"0.2184","0.2184"
"477","GO:0001917","photoreceptor inner segment",10,1,0.24,77,"0.2184","0.2184"
"478","GO:0032391","photoreceptor connecting cilium",10,1,0.24,78,"0.2184","0.2184"
"479","GO:0030134","COPII-coated ER to Golgi transport vesic...",10,1,0.24,79,"0.2184","0.2184"
"480","GO:0031966","mitochondrial membrane",134,5,3.26,80,"0.2244","0.2244"
"481","GO:0043228","non-membrane-bounded organelle",617,18,14.99,81,"0.2265","0.2265"
"482","GO:0043232","intracellular non-membrane-bounded organ...",617,18,14.99,82,"0.2265","0.2265"
"483","GO:0019866","organelle inner membrane",101,4,2.45,83,"0.2290","0.2290"
"484","GO:0045177","apical part of cell",69,3,1.68,84,"0.2344","0.2344"
"485","GO:0030133","transport vesicle",69,3,1.68,85,"0.2344","0.2344"
"486","GO:0030139","endocytic vesicle",38,2,0.92,86,"0.2354","0.2354"
"487","GO:0016363","nuclear matrix",11,1,0.27,87,"0.2374","0.2374"
"488","GO:0005740","mitochondrial envelope",139,5,3.38,88,"0.2472","0.2472"
"489","GO:0072686","mitotic spindle",12,1,0.29,89,"0.2560","0.2560"
"490","GO:0042734","presynaptic membrane",12,1,0.29,90,"0.2560","0.2560"
"491","GO:0046658","anchored component of plasma membrane",12,1,0.29,91,"0.2560","0.2560"
"492","GO:0005758","mitochondrial intermembrane space",12,1,0.29,92,"0.2560","0.2560"
"493","GO:0035869","ciliary transition zone",12,1,0.29,93,"0.2560","0.2560"
"494","GO:0015629","actin cytoskeleton",74,3,1.8,94,"0.2674","0.2674"
"495","GO:0031410","cytoplasmic vesicle",329,10,7.99,95,"0.2730","0.2730"
"496","GO:0097708","intracellular vesicle",329,10,7.99,96,"0.2730","0.2730"
"497","GO:0001750","photoreceptor outer segment",13,1,0.32,97,"0.2742","0.2742"
"498","GO:0031594","neuromuscular junction",13,1,0.32,98,"0.2742","0.2742"
"499","GO:0034399","nuclear periphery",13,1,0.32,99,"0.2742","0.2742"
"500","GO:0031970","organelle envelope lumen",13,1,0.32,100,"0.2742","0.2742"
"501","GO:0005576","extracellular region",757,21,18.39,101,"0.2772","0.2772"
"502","GO:0043025","neuronal cell body",76,3,1.85,102,"0.2807","0.2807"
"503","GO:0016020","membrane",1489,39,36.18,103,"0.9849","0.2889"
"504","GO:0034703","cation channel complex",46,2,1.12,104,"1.0000","0.3082"
"505","GO:0030863","cortical cytoskeleton",15,1,0.36,105,"0.3092","0.3092"
"506","GO:0043204","perikaryon",16,1,0.39,106,"0.3261","0.3261"
"507","GO:0009986","cell surface",119,4,2.89,107,"0.3275","0.3275"
"508","GO:0044455","mitochondrial membrane part",49,2,1.19,108,"0.3353","0.3353"
"509","GO:0042383","sarcolemma",17,1,0.41,109,"0.3425","0.3425"
"510","GO:0031967","organelle envelope",198,6,4.81,110,"0.3491","0.3491"
"511","GO:0031975","envelope",198,6,4.81,111,"0.3491","0.3491"
"512","GO:0005912","adherens junction",87,3,2.11,112,"0.3549","0.3549"
"513","GO:0031091","platelet alpha granule",18,1,0.44,113,"0.3586","0.3586"
"514","GO:0017053","transcriptional repressor complex",18,1,0.44,114,"0.3586","0.3586"
"515","GO:0031224","intrinsic component of membrane",912,24,22.16,115,"0.4889","0.3592"
"516","GO:0097060","synaptic membrane",53,2,1.29,116,"0.3710","0.3710"
"517","GO:0000777","condensed chromosome kinetochore",19,1,0.46,117,"0.3743","0.3743"
"518","GO:0000151","ubiquitin ligase complex",54,2,1.31,118,"0.3798","0.3798"
"519","GO:0097731","9+0 non-motile cilium",20,1,0.49,119,"0.3896","0.3896"
"520","GO:0097733","photoreceptor cell cilium",20,1,0.49,120,"0.3896","0.3896"
"521","GO:0030018","Z disc",20,1,0.49,121,"0.3896","0.3896"
"522","GO:0016021","integral component of membrane",886,23,21.53,122,"0.5292","0.3940"
"523","GO:0005581","collagen trimer",21,1,0.51,123,"0.4045","0.4045"
"524","GO:0031674","I band",21,1,0.51,124,"0.4045","0.4045"
"525","GO:0070160","occluding junction",21,1,0.51,125,"0.4045","0.4045"
"526","GO:0005923","bicellular tight junction",21,1,0.51,126,"0.4045","0.4045"
"527","GO:0005788","endoplasmic reticulum lumen",57,2,1.39,127,"0.4059","0.4059"
"528","GO:0005794","Golgi apparatus",251,7,6.1,128,"0.4102","0.4102"
"529","GO:0031982","vesicle",691,18,16.79,129,"0.4117","0.4117"
"530","GO:0099503","secretory vesicle",135,4,3.28,130,"0.4174","0.4174"
"531","GO:0000922","spindle pole",22,1,0.53,131,"0.4191","0.4191"
"532","GO:0097730","non-motile cilium",22,1,0.53,132,"0.4191","0.4191"
"533","GO:1990204","oxidoreductase complex",22,1,0.53,133,"0.4191","0.4191"
"534","GO:0044464","cell part",2630,65,63.9,134,"0.7091","0.4252"
"535","GO:0048475","coated membrane",23,1,0.56,135,"0.4333","0.4333"
"536","GO:0036464","cytoplasmic ribonucleoprotein granule",23,1,0.56,136,"0.4333","0.4333"
"537","GO:0044448","cell cortex part",23,1,0.56,137,"0.4333","0.4333"
"538","GO:0030117","membrane coat",23,1,0.56,138,"0.4333","0.4333"
"539","GO:0005623","cell",2634,65,64,139,"0.7214","0.4405"
"540","GO:0035770","ribonucleoprotein granule",24,1,0.58,140,"0.4472","0.4472"
"541","GO:0000779","condensed chromosome, centromeric region",24,1,0.58,141,"0.4472","0.4472"
"542","GO:0034702","ion channel complex",62,2,1.51,142,"1.0000","0.4482"
"543","GO:0031227","intrinsic component of endoplasmic retic...",25,1,0.61,143,"0.4607","0.4607"
"544","GO:0000776","kinetochore",25,1,0.61,144,"0.4607","0.4607"
"545","GO:0030176","integral component of endoplasmic reticu...",25,1,0.61,145,"0.4607","0.4607"
"546","GO:0098590","plasma membrane region",184,5,4.47,146,"0.4663","0.4663"
"547","GO:0043209","myelin sheath",26,1,0.63,147,"0.4739","0.4739"
"548","GO:0098802","plasma membrane receptor complex",26,1,0.63,148,"0.4739","0.4739"
"549","GO:0043296","apical junction complex",27,1,0.66,149,"0.4868","0.4868"
"550","GO:0036064","ciliary basal body",27,1,0.66,150,"0.4868","0.4868"
"551","GO:1990351","transporter complex",68,2,1.65,151,"1.0000","0.4967"
"552","GO:1902495","transmembrane transporter complex",68,2,1.65,152,"1.0000","0.4967"
"553","GO:0005604","basement membrane",28,1,0.68,153,"0.4994","0.4994"
"554","GO:0009897","external side of plasma membrane",28,1,0.68,154,"0.4994","0.4994"
"555","GO:0005798","Golgi-associated vesicle",28,1,0.68,155,"0.4994","0.4994"
"556","GO:0005874","microtubule",69,2,1.68,156,"0.5045","0.5045"
"557","GO:0044425","membrane part",1098,27,26.68,157,"0.6299","0.5138"
"558","GO:0000139","Golgi membrane",113,3,2.75,158,"0.5232","0.5232"
"559","GO:0005739","mitochondrion",322,8,7.82,159,"0.5304","0.5304"
"560","GO:0005694","chromosome",156,4,3.79,160,"0.5309","0.5309"
"561","GO:0005615","extracellular space",612,15,14.87,161,"0.5327","0.5327"
"562","GO:0031514","motile cilium",31,1,0.75,162,"0.5354","0.5354"
"563","GO:0044431","Golgi apparatus part",157,4,3.81,163,"0.5361","0.5361"
"564","GO:0030017","sarcomere",32,1,0.78,164,"0.5468","0.5468"
"565","GO:0005741","mitochondrial outer membrane",32,1,0.78,165,"0.5468","0.5468"
"566","GO:0016323","basolateral plasma membrane",32,1,0.78,166,"0.5468","0.5468"
"567","GO:0044421","extracellular region part",660,16,16.04,167,"0.5515","0.5515"
"568","GO:0044430","cytoskeletal part",245,6,5.95,168,"0.5554","0.5554"
"569","GO:0031968","organelle outer membrane",33,1,0.8,169,"0.5579","0.5579"
"570","GO:0019867","outer membrane",33,1,0.8,170,"0.5579","0.5579"
"571","GO:0098794","postsynapse",77,2,1.87,171,"0.5643","0.5643"
"572","GO:0044449","contractile fiber part",34,1,0.83,172,"0.5688","0.5688"
"573","GO:0031225","anchored component of membrane",34,1,0.83,173,"0.5688","0.5688"
"574","GO:0000785","chromatin",78,2,1.9,174,"0.5714","0.5714"
"575","GO:0044420","extracellular matrix component",35,1,0.85,175,"0.5794","0.5794"
"576","GO:0030016","myofibril",35,1,0.85,176,"0.5794","0.5794"
"577","GO:0031461","cullin-RING ubiquitin ligase complex",35,1,0.85,177,"0.5794","0.5794"
"578","GO:0098796","membrane protein complex",124,3,3.01,178,"0.5873","0.5873"
"579","GO:0030667","secretory granule membrane",36,1,0.87,179,"0.5897","0.5897"
"580","GO:0098798","mitochondrial protein complex",36,1,0.87,180,"0.5897","0.5897"
"581","GO:1990234","transferase complex",125,3,3.04,181,"0.5929","0.5929"
"582","GO:1903561","extracellular vesicle",466,11,11.32,182,"0.5933","0.5933"
"583","GO:0043230","extracellular organelle",466,11,11.32,183,"0.5933","0.5933"
"584","GO:0070062","extracellular exosome",466,11,11.32,184,"0.5933","0.5933"
"585","GO:0043292","contractile fiber",37,1,0.9,185,"0.5998","0.5998"
"586","GO:0044441","ciliary part",83,2,2.02,186,"0.6058","0.6058"
"587","GO:0000793","condensed chromosome",38,1,0.92,187,"0.6097","0.6097"
"588","GO:0005578","proteinaceous extracellular matrix",85,2,2.07,188,"0.6189","0.6189"
"589","GO:0098791","Golgi subcompartment",130,3,3.16,189,"0.6200","0.6200"
"590","GO:0005759","mitochondrial matrix",86,2,2.09,190,"0.6253","0.6253"
"591","GO:0098797","plasma membrane protein complex",40,1,0.97,191,"0.6287","0.6287"
"592","GO:0045211","postsynaptic membrane",40,1,0.97,192,"0.6287","0.6287"
"593","GO:0015630","microtubule cytoskeleton",177,4,4.3,193,"0.6331","0.6331"
"594","GO:0030135","coated vesicle",42,1,1.02,194,"0.6467","0.6467"
"595","GO:0000775","chromosome, centromeric region",43,1,1.04,195,"0.6554","0.6554"
"596","GO:0016607","nuclear speck",43,1,1.04,196,"0.6554","0.6554"
"597","GO:0099512","supramolecular fiber",138,3,3.35,197,"0.6608","0.6608"
"598","GO:0044427","chromosomal part",140,3,3.4,198,"0.6705","0.6705"
"599","GO:0099080","supramolecular complex",140,3,3.4,199,"0.6705","0.6705"
"600","GO:0099081","supramolecular polymer",140,3,3.4,200,"0.6705","0.6705"
