"","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic"
"317","GO:0099537","trans-synaptic signaling",339,29,17.09,117,"1.00000","0.00368"
"318","GO:0061138","morphogenesis of a branching epithelium",86,11,4.34,118,"0.20696","0.00381"
"319","GO:0060556","regulation of vitamin D biosynthetic pro...",7,3,0.35,119,"1.00000","0.00383"
"320","GO:0002763","positive regulation of myeloid leukocyte...",31,6,1.56,120,"0.00399","0.00399"
"321","GO:0033993","response to lipid",563,43,28.38,121,"0.30921","0.00405"
"322","GO:0050869","negative regulation of B cell activation",22,5,1.11,122,"0.00412","0.00412"
"323","GO:0030810","positive regulation of nucleotide biosyn...",52,8,2.62,123,"0.24522","0.00419"
"324","GO:1900373","positive regulation of purine nucleotide...",52,8,2.62,124,"0.24522","0.00419"
"325","GO:0030799","regulation of cyclic nucleotide metaboli...",75,10,3.78,125,"0.15649","0.00421"
"326","GO:0030097","hemopoiesis",533,41,26.87,126,"0.10867","0.00438"
"327","GO:0048598","embryonic morphogenesis",313,27,15.78,127,"0.00446","0.00446"
"328","GO:0045637","regulation of myeloid cell differentiati...",140,15,7.06,128,"0.09477","0.00459"
"329","GO:1903039","positive regulation of leukocyte cell-ce...",140,15,7.06,129,"0.18456","0.00459"
"330","GO:0045123","cellular extravasation",32,6,1.61,130,"0.00471","0.00471"
"331","GO:1901343","negative regulation of vasculature devel...",53,8,2.67,131,"0.00472","0.00472"
"332","GO:0032943","mononuclear cell proliferation",168,17,8.47,132,"0.26485","0.00476"
"333","GO:0002521","leukocyte differentiation",300,26,15.12,133,"0.23721","0.00490"
"334","GO:0048666","neuron development",602,45,30.35,134,"0.00492","0.00492"
"335","GO:0048534","hematopoietic or lymphoid organ developm...",554,42,27.93,135,"0.11489","0.00510"
"336","GO:0033002","muscle cell proliferation",102,12,5.14,136,"0.00512","0.00512"
"337","GO:0072001","renal system development",142,15,7.16,137,"0.98103","0.00524"
"338","GO:0007267","cell-cell signaling",873,61,44.01,138,"0.14738","0.00524"
"339","GO:0002520","immune system development",588,44,29.64,139,"0.21345","0.00530"
"340","GO:0046632","alpha-beta T cell differentiation",54,8,2.72,140,"0.24529","0.00531"
"341","GO:0030819","positive regulation of cAMP biosynthetic...",33,6,1.66,141,"0.00552","0.00552"
"342","GO:0045066","regulatory T cell differentiation",15,4,0.76,142,"1.00000","0.00558"
"343","GO:0032692","negative regulation of interleukin-1 pro...",15,4,0.76,143,"1.00000","0.00558"
"344","GO:0045589","regulation of regulatory T cell differen...",15,4,0.76,144,"0.00558","0.00558"
"345","GO:0060284","regulation of cell development",492,38,24.8,145,"0.03868","0.00561"
"346","GO:0045216","cell-cell junction organization",130,14,6.55,146,"0.00580","0.00580"
"347","GO:0050793","regulation of developmental process",1421,92,71.63,147,"0.92265","0.00589"
"348","GO:0023035","CD40 signaling pathway",8,3,0.4,148,"1.00000","0.00590"
"349","GO:1903975","regulation of glial cell migration",8,3,0.4,149,"1.00000","0.00590"
"350","GO:0072310","glomerular epithelial cell development",8,3,0.4,150,"0.00590","0.00590"
"351","GO:0030656","regulation of vitamin metabolic process",8,3,0.4,151,"1.00000","0.00590"
"352","GO:0072111","cell proliferation involved in kidney de...",8,3,0.4,152,"1.00000","0.00590"
"353","GO:0001771","immunological synapse formation",8,3,0.4,153,"0.00590","0.00590"
"354","GO:0002923","regulation of humoral immune response me...",8,3,0.4,154,"0.00590","0.00590"
"355","GO:0030804","positive regulation of cyclic nucleotide...",44,7,2.22,155,"0.43133","0.00600"
"356","GO:0042088","T-helper 1 type immune response",24,5,1.21,156,"0.00611","0.00611"
"357","GO:0061005","cell differentiation involved in kidney ...",24,5,1.21,157,"0.19012","0.00611"
"358","GO:0048247","lymphocyte chemotaxis",24,5,1.21,158,"0.00611","0.00611"
"359","GO:0048468","cell development",1140,76,57.47,159,"0.57523","0.00617"
"360","GO:0030182","neuron differentiation",727,52,36.65,160,"0.41284","0.00624"
"361","GO:0006928","movement of cell or subcellular componen...",1141,76,57.52,161,"0.12821","0.00630"
"362","GO:0001933","negative regulation of protein phosphory...",261,23,13.16,162,"0.00648","0.00648"
"363","GO:0032944","regulation of mononuclear cell prolifera...",132,14,6.65,163,"0.00663","0.00663"
"364","GO:0042221","response to chemical",2492,150,125.62,164,"0.41067","0.00686"
"365","GO:0050896","response to stimulus",5156,288,259.91,165,"0.64223","0.00689"
"366","GO:0045321","leukocyte activation",783,55,39.47,166,"0.55668","0.00714"
"367","GO:0015012","heparan sulfate proteoglycan biosyntheti...",16,4,0.81,167,"0.00715","0.00715"
"368","GO:0061756","leukocyte adhesion to vascular endotheli...",16,4,0.81,168,"0.00715","0.00715"
"369","GO:0032674","regulation of interleukin-5 production",16,4,0.81,169,"0.00715","0.00715"
"370","GO:0032634","interleukin-5 production",16,4,0.81,170,"1.00000","0.00715"
"371","GO:0006665","sphingolipid metabolic process",120,13,6.05,171,"0.00733","0.00733"
"372","GO:0006805","xenobiotic metabolic process",57,8,2.87,172,"0.00739","0.00739"
"373","GO:0043367","CD4-positive, alpha-beta T cell differen...",35,6,1.76,173,"0.00743","0.00743"
"374","GO:0048754","branching morphogenesis of an epithelial...",69,9,3.48,174,"0.00749","0.00749"
"375","GO:0030324","lung development",94,11,4.74,175,"0.09033","0.00749"
"376","GO:0051962","positive regulation of nervous system de...",280,24,14.11,176,"0.07875","0.00767"
"377","GO:0003018","vascular process in circulatory system",82,10,4.13,177,"0.17237","0.00794"
"378","GO:0060541","respiratory system development",108,12,5.44,178,"0.08535","0.00805"
"379","GO:0009187","cyclic nucleotide metabolic process",95,11,4.79,179,"0.19717","0.00810"
"380","GO:0072311","glomerular epithelial cell differentiati...",9,3,0.45,180,"1.00000","0.00852"
"381","GO:0009143","nucleoside triphosphate catabolic proces...",9,3,0.45,181,"0.00852","0.00852"
"382","GO:0060252","positive regulation of glial cell prolif...",9,3,0.45,182,"0.00852","0.00852"
"383","GO:0060562","epithelial tube morphogenesis",164,16,8.27,183,"0.19532","0.00856"
"384","GO:0050870","positive regulation of T cell activation",136,14,6.86,184,"0.00857","0.00857"
"385","GO:0072009","nephron epithelium development",47,7,2.37,185,"0.12989","0.00866"
"386","GO:0042743","hydrogen peroxide metabolic process",26,5,1.31,186,"0.00871","0.00871"
"387","GO:0071675","regulation of mononuclear cell migration",26,5,1.31,187,"0.00871","0.00871"
"388","GO:0006775","fat-soluble vitamin metabolic process",26,5,1.31,188,"0.26529","0.00871"
"389","GO:0001974","blood vessel remodeling",26,5,1.31,189,"0.00871","0.00871"
"390","GO:0030323","respiratory tube development",96,11,4.84,190,"0.10022","0.00875"
"391","GO:0007165","signal transduction",3400,197,171.39,191,"0.46434","0.00884"
"392","GO:0009617","response to bacterium",299,25,15.07,192,"0.94951","0.00893"
"393","GO:0043537","negative regulation of blood vessel endo...",17,4,0.86,193,"0.00899","0.00899"
"394","GO:0002507","tolerance induction",17,4,0.86,194,"0.00899","0.00899"
"395","GO:0060428","lung epithelium development",17,4,0.86,195,"0.00899","0.00899"
"396","GO:0009110","vitamin biosynthetic process",17,4,0.86,196,"0.43236","0.00899"
"397","GO:0030856","regulation of epithelial cell differenti...",71,9,3.58,197,"0.00901","0.00901"
"398","GO:0010942","positive regulation of cell death",442,34,22.28,198,"0.00907","0.00907"
"399","GO:0003014","renal system process",59,8,2.97,199,"0.00908","0.00908"
"400","GO:0022603","regulation of anatomical structure morph...",607,44,30.6,200,"0.00919","0.00919"
"401","GO:0071944","cell periphery",2880,215,147.31,1,"0.3158","9.5e-11"
"402","GO:0005886","plasma membrane",2814,211,143.93,2,"5.9e-06","1.1e-10"
"403","GO:0044459","plasma membrane part",1469,115,75.14,3,"0.0992","1.1e-06"
"404","GO:0005887","integral component of plasma membrane",817,73,41.79,4,"1.5e-06","1.5e-06"
"405","GO:0031226","intrinsic component of plasma membrane",861,75,44.04,5,"0.6322","2.8e-06"
"406","GO:0005833","hemoglobin complex",11,6,0.56,6,"6.5e-06","6.5e-06"
"407","GO:0044425","membrane part",3782,239,193.44,7,"0.0204","2.6e-05"
"408","GO:0031224","intrinsic component of membrane",2994,195,153.14,8,"0.0307","4.2e-05"
"409","GO:0016021","integral component of membrane",2915,188,149.1,9,"0.0617","0.00012"
"410","GO:0016020","membrane",5527,319,282.69,10,"0.8565","0.00099"
"411","GO:0030054","cell junction",758,56,38.77,11,"0.0032","0.00321"
"412","GO:0009897","external side of plasma membrane",134,15,6.85,12,"0.0035","0.00348"
"413","GO:0033267","axon part",100,12,5.11,13,"0.0441","0.00490"
"414","GO:0044304","main axon",32,6,1.64,14,"0.1205","0.00506"
"415","GO:0098552","side of membrane",269,24,13.76,15,"0.2408","0.00565"
"416","GO:0043194","axon initial segment",8,3,0.41,16,"0.0061","0.00614"
"417","GO:0016323","basolateral plasma membrane",121,13,6.19,17,"0.0088","0.00884"
"418","GO:0005911","cell-cell junction",261,22,13.35,18,"0.0147","0.01465"
"419","GO:0033268","node of Ranvier",11,3,0.56,19,"0.0161","0.01614"
"420","GO:0009986","cell surface",440,33,22.5,20,"0.2821","0.01743"
"421","GO:0030315","T-tubule",31,5,1.59,21,"0.0194","0.01938"
"422","GO:0099055","integral component of postsynaptic membr...",5,2,0.26,22,"0.0236","0.02355"
"423","GO:0099699","integral component of synaptic membrane",5,2,0.26,23,"0.0236","0.02355"
"424","GO:0098936","intrinsic component of postsynaptic memb...",5,2,0.26,24,"0.0236","0.02355"
"425","GO:1990907","beta-catenin-TCF complex",5,2,0.26,25,"0.0236","0.02355"
"426","GO:0099240","intrinsic component of synaptic membrane",5,2,0.26,26,"0.0236","0.02355"
"427","GO:0036056","filtration diaphragm",5,2,0.26,27,"0.0236","0.02355"
"428","GO:0036057","slit diaphragm",5,2,0.26,28,"0.0236","0.02355"
"429","GO:0031088","platelet dense granule membrane",5,2,0.26,29,"0.0236","0.02355"
"430","GO:0030915","Smc5-Smc6 complex",5,2,0.26,30,"0.0236","0.02355"
"431","GO:0097458","neuron part",869,57,44.45,31,"0.0625","0.02973"
"432","GO:0032281","AMPA glutamate receptor complex",14,3,0.72,32,"0.0318","0.03177"
"433","GO:0071682","endocytic vesicle lumen",14,3,0.72,33,"0.0318","0.03177"
"434","GO:0016235","aggresome",24,4,1.23,34,"0.0319","0.03185"
"435","GO:0120038","plasma membrane bounded cell projection ...",682,46,34.88,35,"0.0728","0.03204"
"436","GO:0044463","cell projection part",682,46,34.88,36,"0.0728","0.03204"
"437","GO:0042383","sarcolemma",73,8,3.73,37,"0.0323","0.03230"
"438","GO:0005952","cAMP-dependent protein kinase complex",6,2,0.31,38,"0.0341","0.03415"
"439","GO:0048786","presynaptic active zone",15,3,0.77,39,"0.0382","0.03824"
"440","GO:0045202","synapse",520,36,26.6,40,"0.0391","0.03908"
"441","GO:0098563","intrinsic component of synaptic vesicle ...",16,3,0.82,41,"0.0453","0.04533"
"442","GO:0033270","paranode region of axon",7,2,0.36,42,"0.0462","0.04621"
"443","GO:0032585","multivesicular body membrane",7,2,0.36,43,"0.0462","0.04621"
"444","GO:0015629","actin cytoskeleton",294,22,15.04,44,"0.0472","0.04724"
"445","GO:0098590","plasma membrane region",583,39,29.82,45,"0.3116","0.05087"
"446","GO:0042995","cell projection",1222,75,62.5,46,"0.0918","0.05189"
"447","GO:0045178","basal part of cell",28,4,1.43,47,"0.0523","0.05235"
"448","GO:0097060","synaptic membrane",170,14,8.7,48,"0.0532","0.05324"
"449","GO:0099568","cytoplasmic region",202,16,10.33,49,"0.0546","0.05462"
"450","GO:0016328","lateral plasma membrane",41,5,2.1,50,"0.0565","0.05653"
"451","GO:0031234","extrinsic component of cytoplasmic side ...",68,7,3.48,51,"0.0580","0.05802"
"452","GO:0001518","voltage-gated sodium channel complex",8,2,0.41,52,"0.0596","0.05956"
"453","GO:0016442","RISC complex",8,2,0.41,53,"0.0596","0.05956"
"454","GO:0097386","glial cell projection",8,2,0.41,54,"0.0596","0.05956"
"455","GO:0030424","axon",237,18,12.12,55,"0.1906","0.06059"
"456","GO:0045177","apical part of cell",205,16,10.49,56,"0.0608","0.06080"
"457","GO:0042734","presynaptic membrane",42,5,2.15,57,"0.0616","0.06160"
"458","GO:0072562","blood microparticle",69,7,3.53,58,"0.0619","0.06187"
"459","GO:0043235","receptor complex",175,14,8.95,59,"0.0646","0.06465"
"460","GO:0070161","anchoring junction",356,25,18.21,60,"0.0668","0.06682"
"461","GO:0001533","cornified envelope",19,3,0.97,61,"0.0701","0.07011"
"462","GO:0014704","intercalated disc",31,4,1.59,62,"0.0715","0.07146"
"463","GO:0005938","cell cortex",162,13,8.29,63,"0.0717","0.07172"
"464","GO:0042641","actomyosin",44,5,2.25,64,"0.0725","0.07247"
"465","GO:0044291","cell-cell contact zone",44,5,2.25,65,"0.0725","0.07247"
"466","GO:0070578","RISC-loading complex",9,2,0.46,66,"0.0740","0.07405"
"467","GO:0035068","micro-ribonucleoprotein complex",9,2,0.46,67,"0.0740","0.07405"
"468","GO:0031332","RNAi effector complex",9,2,0.46,68,"0.0740","0.07405"
"469","GO:0044295","axonal growth cone",9,2,0.46,69,"0.0740","0.07405"
"470","GO:0036038","MKS complex",9,2,0.46,70,"0.0740","0.07405"
"471","GO:0030285","integral component of synaptic vesicle m...",9,2,0.46,71,"0.0740","0.07405"
"472","GO:0005771","multivesicular body",20,3,1.02,72,"0.0795","0.07947"
"473","GO:0005576","extracellular region",2708,153,138.51,73,"0.0811","0.08114"
"474","GO:0030175","filopodium",60,6,3.07,74,"0.0851","0.08508"
"475","GO:0036477","somatodendritic compartment",419,28,21.43,75,"0.0886","0.08863"
"476","GO:0032433","filopodium tip",10,2,0.51,76,"0.0895","0.08951"
"477","GO:0071437","invadopodium",10,2,0.51,77,"0.0895","0.08951"
"478","GO:0043204","perikaryon",61,6,3.12,78,"0.0905","0.09052"
"479","GO:0001650","fibrillar center",91,8,4.65,79,"0.0935","0.09345"
"480","GO:0001725","stress fiber",34,4,1.74,80,"0.0936","0.09363"
"481","GO:0097517","contractile actin filament bundle",34,4,1.74,81,"0.0936","0.09363"
"482","GO:0120025","plasma membrane bounded cell projection",1178,70,60.25,82,"0.1645","0.09957"
"483","GO:0008305","integrin complex",22,3,1.13,83,"0.0997","0.09970"
"484","GO:0001726","ruffle",109,9,5.58,84,"0.1054","0.10544"
"485","GO:0090665","glycoprotein complex",11,2,0.56,85,"0.1058","0.10582"
"486","GO:0016010","dystrophin-associated glycoprotein compl...",11,2,0.56,86,"0.1058","0.10582"
"487","GO:0031092","platelet alpha granule membrane",11,2,0.56,87,"0.1058","0.10582"
"488","GO:0000791","euchromatin",23,3,1.18,88,"0.1105","0.11051"
"489","GO:0098636","protein complex involved in cell adhesio...",23,3,1.18,89,"0.1105","0.11051"
"490","GO:0098793","presynapse",208,15,10.64,90,"0.1131","0.11310"
"491","GO:0005912","adherens junction",345,23,17.65,91,"0.1164","0.11642"
"492","GO:0005788","endoplasmic reticulum lumen",193,14,9.87,92,"0.1186","0.11862"
"493","GO:0032432","actin filament bundle",37,4,1.89,93,"0.1186","0.11864"
"494","GO:0044456","synapse part",433,28,22.15,94,"0.1188","0.11877"
"495","GO:0098858","actin-based cell projection",113,9,5.78,95,"0.1242","0.12415"
"496","GO:0016324","apical plasma membrane",164,12,8.39,96,"0.1346","0.13463"
"497","GO:0042827","platelet dense granule",13,2,0.66,97,"0.1405","0.14046"
"498","GO:0034706","sodium channel complex",13,2,0.66,98,"0.1405","0.14046"
"499","GO:0043034","costamere",13,2,0.66,99,"0.1405","0.14046"
"500","GO:0036126","sperm flagellum",54,5,2.76,100,"0.1409","0.14090"
"501","GO:0097729","9+2 motile cilium",54,5,2.76,101,"0.1409","0.14090"
"502","GO:0008328","ionotropic glutamate receptor complex",26,3,1.33,102,"0.1454","0.14537"
"503","GO:0043005","neuron projection",678,41,34.68,103,"0.2646","0.14772"
"504","GO:0098878","neurotransmitter receptor complex",27,3,1.38,104,"0.1577","0.15771"
"505","GO:0014069","postsynaptic density",136,10,6.96,105,"0.1583","0.15834"
"506","GO:0099572","postsynaptic specialization",136,10,6.96,106,"0.1583","0.15834"
"507","GO:0030425","dendrite",307,20,15.7,107,"0.1587","0.15867"
"508","GO:0016234","inclusion body",57,5,2.92,108,"0.1655","0.16551"
"509","GO:0034703","cation channel complex",105,8,5.37,109,"0.1687","0.16870"
"510","GO:0005925","focal adhesion",275,18,14.07,110,"0.1692","0.16915"
"511","GO:0019897","extrinsic component of plasma membrane",89,7,4.55,111,"0.1699","0.16986"
"512","GO:0005924","cell-substrate adherens junction",276,18,14.12,112,"0.1729","0.17291"
"513","GO:0005884","actin filament",58,5,2.97,113,"0.1741","0.17407"
"514","GO:0005856","cytoskeleton",1339,76,68.49,114,"0.1761","0.17612"
"515","GO:0044441","ciliary part",277,18,14.17,115,"0.1767","0.17671"
"516","GO:0030057","desmosome",15,2,0.77,116,"0.1771","0.17709"
"517","GO:0032279","asymmetric synapse",140,10,7.16,117,"0.1797","0.17969"
"518","GO:0044798","nuclear transcription factor complex",107,8,5.47,118,"0.1812","0.18123"
"519","GO:0090575","RNA polymerase II transcription factor c...",91,7,4.65,119,"0.1836","0.18362"
"520","GO:0030055","cell-substrate junction",279,18,14.27,120,"0.1844","0.18445"
"521","GO:0098984","neuron to neuron synapse",141,10,7.21,121,"0.1852","0.18523"
"522","GO:0005902","microvillus",44,4,2.25,122,"0.1863","0.18630"
"523","GO:0099513","polymeric cytoskeletal fiber",387,24,19.79,123,"0.1896","0.18964"
"524","GO:0031904","endosome lumen",16,2,0.82,124,"0.1959","0.19591"
"525","GO:0009925","basal plasma membrane",16,2,0.82,125,"0.1959","0.19591"
"526","GO:0001750","photoreceptor outer segment",45,4,2.3,126,"0.1968","0.19684"
"527","GO:0045211","postsynaptic membrane",127,9,6.5,127,"0.2021","0.20208"
"528","GO:0045111","intermediate filament cytoskeleton",78,6,3.99,128,"0.2084","0.20841"
"529","GO:0005719","nuclear euchromatin",17,2,0.87,129,"0.2150","0.21497"
"530","GO:0097546","ciliary base",17,2,0.87,130,"0.2150","0.21497"
"531","GO:0044448","cell cortex part",96,7,4.91,131,"0.2199","0.21989"
"532","GO:1904813","ficolin-1-rich granule lumen",97,7,4.96,132,"0.2274","0.22743"
"533","GO:0070821","tertiary granule membrane",48,4,2.46,133,"0.2295","0.22946"
"534","GO:0005615","extracellular space",2261,123,115.64,134,"0.2303","0.23026"
"535","GO:0030673","axolemma",5,1,0.26,135,"0.2309","0.23092"
"536","GO:0045179","apical cortex",5,1,0.26,136,"0.2309","0.23092"
"537","GO:0060077","inhibitory synapse",5,1,0.26,137,"0.2309","0.23092"
"538","GO:0032009","early phagosome",5,1,0.26,138,"0.2309","0.23092"
"539","GO:0061200","clathrin-sculpted gamma-aminobutyric aci...",5,1,0.26,139,"0.2309","0.23092"
"540","GO:0061202","clathrin-sculpted gamma-aminobutyric aci...",5,1,0.26,140,"0.2309","0.23092"
"541","GO:0097449","astrocyte projection",5,1,0.26,141,"0.2309","0.23092"
"542","GO:0044327","dendritic spine head",5,1,0.26,142,"0.2309","0.23092"
"543","GO:0097433","dense body",5,1,0.26,143,"0.2309","0.23092"
"544","GO:1990909","Wnt signalosome",5,1,0.26,144,"0.2309","0.23092"
"545","GO:0031095","platelet dense tubular network membrane",5,1,0.26,145,"0.2309","0.23092"
"546","GO:0099634","postsynaptic specialization membrane",5,1,0.26,146,"0.2309","0.23092"
"547","GO:0045252","oxoglutarate dehydrogenase complex",5,1,0.26,147,"0.2309","0.23092"
"548","GO:0042599","lamellar body",5,1,0.26,148,"0.2309","0.23092"
"549","GO:0019012","virion",5,1,0.26,149,"0.2309","0.23092"
"550","GO:0032133","chromosome passenger complex",5,1,0.26,150,"0.2309","0.23092"
"551","GO:0001652","granular component",5,1,0.26,151,"0.2309","0.23092"
"552","GO:0098839","postsynaptic density membrane",5,1,0.26,152,"0.2309","0.23092"
"553","GO:0016327","apicolateral plasma membrane",5,1,0.26,153,"0.2309","0.23092"
"554","GO:0044423","virion part",5,1,0.26,154,"0.2309","0.23092"
"555","GO:0005787","signal peptidase complex",5,1,0.26,155,"0.2309","0.23092"
"556","GO:0008021","synaptic vesicle",98,7,5.01,156,"0.2351","0.23507"
"557","GO:0030672","synaptic vesicle membrane",49,4,2.51,157,"0.2406","0.24062"
"558","GO:0099501","exocytic vesicle membrane",49,4,2.51,158,"0.2406","0.24062"
"559","GO:0005882","intermediate filament",49,4,2.51,159,"0.2406","0.24062"
"560","GO:0031514","motile cilium",99,7,5.06,160,"0.2428","0.24279"
"561","GO:0005768","endosome",586,34,29.97,161,"0.2440","0.24396"
"562","GO:0035869","ciliary transition zone",34,3,1.74,162,"0.2511","0.25107"
"563","GO:0005921","gap junction",19,2,0.97,163,"0.2535","0.25348"
"564","GO:0001891","phagocytic cup",19,2,0.97,164,"0.2535","0.25348"
"565","GO:0101002","ficolin-1-rich granule",135,9,6.9,165,"0.2539","0.25391"
"566","GO:0031594","neuromuscular junction",35,3,1.79,166,"0.2651","0.26507"
"567","GO:0043195","terminal bouton",35,3,1.79,167,"0.2651","0.26507"
"568","GO:0005923","bicellular tight junction",68,5,3.48,168,"0.2674","0.26741"
"569","GO:0000808","origin recognition complex",6,1,0.31,169,"0.2703","0.27027"
"570","GO:0031094","platelet dense tubular network",6,1,0.31,170,"0.2703","0.27027"
"571","GO:0043083","synaptic cleft",6,1,0.31,171,"0.2703","0.27027"
"572","GO:0005664","nuclear origin of replication recognitio...",6,1,0.31,172,"0.2703","0.27027"
"573","GO:0031105","septin complex",6,1,0.31,173,"0.2703","0.27027"
"574","GO:0097197","tetraspanin-enriched microdomain",6,1,0.31,174,"0.2703","0.27027"
"575","GO:0000137","Golgi cis cisterna",6,1,0.31,175,"0.2703","0.27027"
"576","GO:0033588","Elongator holoenzyme complex",6,1,0.31,176,"0.2703","0.27027"
"577","GO:0099738","cell cortex region",20,2,1.02,177,"0.2728","0.27282"
"578","GO:0070160","occluding junction",69,5,3.53,178,"0.2773","0.27734"
"579","GO:0098562","cytoplasmic side of membrane",121,8,6.19,179,"0.2786","0.27863"
"580","GO:0031300","intrinsic component of organelle membran...",140,9,7.16,180,"0.2883","0.28831"
"581","GO:0031941","filamentous actin",21,2,1.07,181,"0.2921","0.29213"
"582","GO:0032589","neuron projection membrane",21,2,1.07,182,"0.2921","0.29213"
"583","GO:0043197","dendritic spine",88,6,4.5,183,"0.2945","0.29454"
"584","GO:0097730","non-motile cilium",71,5,3.63,184,"0.2974","0.29740"
"585","GO:0070382","exocytic vesicle",106,7,5.42,185,"0.2988","0.29878"
"586","GO:0005770","late endosome",160,10,8.18,186,"0.3028","0.30280"
"587","GO:0030426","growth cone",89,6,4.55,187,"0.3036","0.30356"
"588","GO:0044309","neuron spine",89,6,4.55,188,"0.3036","0.30356"
"589","GO:0098993","anchored component of synaptic vesicle m...",7,1,0.36,189,"0.3076","0.30762"
"590","GO:0106003","amyloid-beta complex",7,1,0.36,190,"0.3076","0.30762"
"591","GO:0070938","contractile ring",7,1,0.36,191,"0.3076","0.30762"
"592","GO:0036128","CatSper complex",7,1,0.36,192,"0.3076","0.30762"
"593","GO:0097038","perinuclear endoplasmic reticulum",7,1,0.36,193,"0.3076","0.30762"
"594","GO:0008024","cyclin/CDK positive transcription elonga...",7,1,0.36,194,"0.3076","0.30762"
"595","GO:0000164","protein phosphatase type 1 complex",7,1,0.36,195,"0.3076","0.30762"
"596","GO:0032591","dendritic spine membrane",7,1,0.36,196,"0.3076","0.30762"
"597","GO:0005652","nuclear lamina",7,1,0.36,197,"0.3076","0.30762"
"598","GO:0032156","septin cytoskeleton",7,1,0.36,198,"0.3076","0.30762"
"599","GO:0017059","serine C-palmitoyltransferase complex",7,1,0.36,199,"0.3076","0.30762"
"600","GO:0045009","chitosome",7,1,0.36,200,"0.3076","0.30762"
